,index,bbl,bin,block,boro,boroid,buildingid,communityboard,highhousenumber,housenumber,lastregistrationdate,lot,lowhousenumber,registrationenddate,registrationid,streetcode,streetname,zip,"('businessapartment', 1)","('businesscity', 1)","('businesshousenumber', 1)","('businessstate', 1)","('businessstreetname', 1)","('businesszip', 1)","('contactdescription', 1)","('corporationname', 1)","('firstname', 1)","('lastname', 1)","('middleinitial', 1)","('registrationcontactid', 1)","('title', 1)","('type', 1)","('businessapartment', 2)","('businesscity', 2)","('businesshousenumber', 2)","('businessstate', 2)","('businessstreetname', 2)","('businesszip', 2)","('contactdescription', 2)","('corporationname', 2)","('firstname', 2)","('lastname', 2)","('middleinitial', 2)","('registrationcontactid', 2)","('title', 2)","('type', 2)","('businessapartment', 3)","('businesscity', 3)","('businesshousenumber', 3)","('businessstate', 3)","('businessstreetname', 3)","('businesszip', 3)","('contactdescription', 3)","('corporationname', 3)","('firstname', 3)","('lastname', 3)","('middleinitial', 3)","('registrationcontactid', 3)","('title', 3)","('type', 3)","('businessapartment', 4)","('businesscity', 4)","('businesshousenumber', 4)","('businessstate', 4)","('businessstreetname', 4)","('businesszip', 4)","('contactdescription', 4)","('corporationname', 4)","('firstname', 4)","('lastname', 4)","('middleinitial', 4)","('registrationcontactid', 4)","('title', 4)","('type', 4)","('businessapartment', 5)","('businesscity', 5)","('businesshousenumber', 5)","('businessstate', 5)","('businessstreetname', 5)","('businesszip', 5)","('contactdescription', 5)","('corporationname', 5)","('firstname', 5)","('lastname', 5)","('middleinitial', 5)","('registrationcontactid', 5)","('title', 5)","('type', 5)","('businessapartment', 6)","('businesscity', 6)","('businesshousenumber', 6)","('businessstate', 6)","('businessstreetname', 6)","('businesszip', 6)","('contactdescription', 6)","('corporationname', 6)","('firstname', 6)","('lastname', 6)","('middleinitial', 6)","('registrationcontactid', 6)","('title', 6)","('type', 6)","('businessapartment', 7)","('businesscity', 7)","('businesshousenumber', 7)","('businessstate', 7)","('businessstreetname', 7)","('businesszip', 7)","('contactdescription', 7)","('corporationname', 7)","('firstname', 7)","('lastname', 7)","('middleinitial', 7)","('registrationcontactid', 7)","('title', 7)","('type', 7)","('businessapartment', 8)","('businesscity', 8)","('businesshousenumber', 8)","('businessstate', 8)","('businessstreetname', 8)","('businesszip', 8)","('contactdescription', 8)","('corporationname', 8)","('firstname', 8)","('lastname', 8)","('middleinitial', 8)","('registrationcontactid', 8)","('title', 8)","('type', 8)"
113,0,3025410033,3000000,2541,BROOKLYN,3,900161,1,293,293,2018-08-30,33,293,2019-09-01,386111,0,MC GUINNESS BOULEVARD,11222,,Brooklyn,287,NY,MCGUINNESS BOULEVARD,11222,GEN.PART,301 DEVELOPMENT LLC,,,,38611103.0,,CorporateOwner,,Brooklyn,287,NY,MCGUINNESS BOULEVARD,11222,GEN.PART,301 DEVELOPMENT LLC,CHAIM,LEFKOWITZ,,38611104.0,,Agent,,Brooklyn,287,NY,MCGUINNESS BOULEVARD,11222,GEN.PART,,CHAIM,LEFKOWITZ,,38611105.0,MEMBER,HeadOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0,3025410036,3000000,2541,BROOKLYN,3,900160,1,287,287,2018-08-30,36,287,2019-09-01,386109,0,MC GUINNESS BOULEVARD,11222,,Brooklyn,287,NY,MCGUINNESS BOULEVARD,11222,GEN.PART,301 DEVELOPMENT LLC,,,,38610903.0,,CorporateOwner,,Brooklyn,287,NY,MCGUINNESS BOULEVARD,11222,GEN.PART,301 DEVELOPMENT LLC,CHAIM,LEFKOWITZ,,38610904.0,,Agent,,Brooklyn,287,NY,MCGUINNESS BOULEVARD,11222,GEN.PART,,CHAIM,LEFKOWITZ,,38610905.0,MEMBER,HeadOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0,3027347502,3068073,2734,BROOKLYN,3,957817,1,410,410,2018-08-16,7502,406,2019-09-01,387073,58330,MANHATTAN AVENUE,11211,FL2,BROOKLYN,316,NY,DOUGLASS STREET,11217,GEN.PART,MEEKERMAN LLC,,,,38707303.0,,CorporateOwner,2FLOOR,BRONX,1200,NY,ZEREGA AVENUE,10462,GEN.PART,PRESTIGE MANAGEMENT INC,SIBYL,COLON,,38707304.0,,Agent,FL2,Brooklyn,316,NY,DOUGLASS STREET,11217,GEN.PART,,MARTIN,DUNN,,38707305.0,PRES.OF MGR,HeadOfficer,FL2,Brooklyn,316,NY,DOUGLASS STREET,11217,GEN.PART,,MARTIN,DUNN,,38707306.0,PRES OF MGR,Officer,,,,,,,GEN.PART,,SIBYL,COLON,,38707313.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0,3027387501,3425489,2738,BROOKLYN,3,973156,1,387,387,2017-11-04,7501,387,2018-09-01,387465,0,MANHATTAN AVENUE,11211,301,Bayside,21515,NY,NORTHERN BOULEVARD,11361,GEN.PART,MANHATTAN AVE DEVELOPMENT LLC,,,,38746503.0,,CorporateOwner,301,Bayside,21515,NY,NORTHERN BOULEVARD,11361,GEN.PART,,MICHAEL,ABRAMOV,,38746504.0,,Agent,301,Bayside,21515,NY,NORTHERN BOULEVARD,11361,GEN.PART,,MICHAEL,ABRAMOV,,38746505.0,,HeadOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0,3027607502,3392164,2760,BROOKLYN,3,975737,1,787,771,2017-09-15,7502,771,2018-09-01,387286,0,METROPOLITAN AVENUE,11211,,BROOKLYN,371,NY,HUMBOLDT STREET,11211,GEN.PART,781 METROPOLITAN AVENUE JV LLC,,,,38728603.0,,CorporateOwner,14FLOOR,NEW YORK,622,NY,THIRD AVENUE,10017,GEN.PART,FIRSTSERVICE RESIDENTIAL NEW YORK,ERIC,YOSKOWITZ,,38728604.0,,Agent,,BROOKLYN,371,NY,HUMBOLDT STREET,11211,GEN.PART,,DVIR,COHEN HOSHEN,,38728605.0,AUTH SIGNATORY,HeadOfficer,14FLOOR,NEW YORK,622,NY,THIRD AVENUE,10017,GEN.PART,,ERIC,YOSKOWITZ,,38728606.0,AGENT,Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0,3027850040,3424474,2785,BROOKLYN,3,977254,1,43,43,2018-08-23,40,43,2019-09-01,387906,0,MAUJER STREET,,1F,Brooklyn,41,NY,MAUJER STREET,11206,GEN.PART,43-45 MAUJER LLC,,,,38790603.0,,CorporateOwner,1F,Brooklyn,41,NY,MAUJER STREET,11206,GEN.PART,KUBERSKY MANAGEMENT,MICHAEL,KUBERSKY,,38790604.0,,Agent,1F,Brooklyn,41,NY,MAUJER STREET,11206,GEN.PART,,MICHAEL,KUBERSKY`,,38790605.0,MANAGER,HeadOfficer,1F,Brooklyn,41,NY,MAUJER STREET,11206,GEN.PART,,MICHAEL,KUBERSKY,,38790610.0,,Shareholder,,New York,78,NY,ORCHARD STREET,10002,GEN.PART,,SARA,KUBERSKY,,38790611.0,,Shareholder,,New York,78,NY,ORCHARD STREET,10002,GEN.PART,,ERICA,KUBERSKY,,38790612.0,,Shareholder,,,,,,,GEN.PART,,NELSON,CRUZ,,38790613.0,,SiteManager,,,,,,,,,,,,,,
119,0,3027907504,3251774,2790,BROOKLYN,3,951365,1,284,284,2018-06-19,7504,284,2019-09-01,386786,45130,HUMBOLDT STREET,11211,,,,,,,LLC,,ARMANDO,LUQUIS,,38678613.0,,SiteManager,,ENGLEWOOD CLIFF,270,NJ,SYLVAN AVENUE,07632,LLC,GRAND MAUJER DEVELOPMENT LLC,,,,38678603.0,,CorporateOwner,,BROOKLYN,284,NY,HUMBOLDT STREET,11206,LLC,THE KAMSON NY CORPORATION,CLAUDINE,SHERIDAN,,38678604.0,,Agent,,ENGLEWOOD CLIFF,270,NJ,SYLVAN AVENUE,07632,LLC,,JEFF,KURTZ,,38678605.0,MANAGING MEMBER,HeadOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,0,3028290028,3338237,2829,BROOKLYN,3,954299,1,127,127,2017-07-11,28,127,2018-09-01,385422,0,KINGSLAND AVENUE,,,BROOKLYN,77,NY,LOMBARDY STREET,11222,GEN.PART,127 KINGSLAND LLC,,,,38542203.0,,CorporateOwner,,BROOKLYN,77,NY,LOMBARDY STREET,11222,GEN.PART,,SALVATORE,GARGANO,,38542204.0,,Agent,,BROOKLYN,77,NY,LOMBARDY STREET,11222,GEN.PART,,SALVATORE,GARGANO,,38542205.0,MEMBER,HeadOfficer,,,,,,,GEN.PART,,JOSEPH,GARGANO,,38542213.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0,3029120023,3403522,2912,BROOKLYN,3,952481,1,42,42,2018-08-20,23,42,2019-09-01,387407,0,ORIENT AVENUE,,407,Great Neck,175,NY,GREAT NECK ROAD,11021,GEN.PART,ORIENT PARK LLC,,,,38740703.0,,CorporateOwner,407,Great Neck,175,NY,GREAT NECK ROAD,11021,GEN.PART,ASTRAL WEEKS DEVELOPMENT,SHANTAY,GOODMAN,,38740704.0,,Agent,407,Great Neck,175,NY,GREAT NECK ROAD,11021,GEN.PART,,RAYMOND,ROUBENI,,38740705.0,MANAGER,HeadOfficer,407,Great Neck,175,NY,GREAT NECK ROAD,11021,GEN.PART,,PARVIZ,ROUBENI,,38740711.0,,Shareholder,407,Great Neck,175,NY,GREAT NECK ROAD,11021,GEN.PART,,HEKMATOLLAH,ROUBENI,,38740710.0,,Shareholder,,,,,,,GEN.PART,,JUAN,CUSCO,,38740713.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,0,3029160052,3000000,2916,BROOKLYN,3,973789,1,253,253,2017-07-21,52,253,2018-09-01,386991,0,DEVOE STREET,,206,HOWARD BEACH,8217,NY,153RD AVENUE,11414,GEN.PART,880 METRO REALTY LLC,,,,38699103.0,,CorporateOwner,206,HOWARD BEACH,8217,NY,153RD AVENUE,11414,GEN.PART,ALGNY MANAGEMENT,LINDA,GURINO,,38699104.0,,Agent,206,HOWARD BEACH,8217,NY,153RD AVENUE,11414,GEN.PART,,ANTHONY,GURINO,E,38699105.0,MNG,HeadOfficer,206,HOWARD BEACH,8217,NY,153RD AVENUE,11414,GEN.PART,,LINDA,GURINO,,38699106.0,,Officer,,,,,,,GEN.PART,,MIGUEL,PEREZ,,38699113.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,0,3029160053,3000000,2916,BROOKLYN,3,973788,1,251,251,2018-07-23,53,251,2019-09-01,386990,0,DEVOE STREET,,,HOWARD BEACH,8217,NY,153RD AVENUE,11414,GEN.PART,880 METRO REALTY LLC,,,,38699003.0,,CorporateOwner,206,HOWARD BEACH,8217,NY,153RD AVENUE,11414,GEN.PART,ALG NY MANAGEMENT,LINDA,GURINO,,38699004.0,,Agent,206,HOWARD BEACH,8217,NY,153RD AVENUE,11414,GEN.PART,,ANTHONY,GURINO,E,38699005.0,,HeadOfficer,206,HOWARD BEACH,8217,NY,153RD AVENUE,11414,GEN.PART,,LINDA,GURINO,,38699006.0,,Officer,,,,,,,GEN.PART,,MIGUEL,PEREZ,,38699013.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,0,3031510163,3396904,3151,BROOKLYN,3,921371,4,87,87,2017-09-05,163,73,2018-09-01,382873,60130,MELROSE STREET,11206,,BROOKLYN,217,NY,WYCKOFF AVENUE,11237,CORP,RHEINGOLD HEIGHTS ASSOCIATES 1 LP,,,,38287303.0,,CorporateOwner,,BROOKLYN,217,NY,WYCKOFF AVENUE,11237,CORP,RIDGEWOOD BUSHWICK MANAGEMENT CORP,ISMAEL,FELICIANO,,38287304.0,,Agent,,BROOKLYN,217,NY,WYCKOFF AVENUE,11237,CORP,,ISMAEL,FELICIANO,,38287305.0,MANAGING AGENT,HeadOfficer,,BROOKLYN,217,NY,WYCKOFF AVENUE,11237,CORP,,ISMAEL,FELICIANO,,38287306.0,MANAGING AGENT,Officer,,,,,,,CORP,,SONIA,RIVERA,,38287313.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0,3032447501,3400752,3244,BROOKLYN,3,942871,4,117,113,2017-08-25,7501,113,2018-09-01,384099,81930,STOCKHOLM STREET,11221,,Kew Gardens,12419,NY,METROPOLITAN AVENUE,11415,GEN.PART,"ETAN, LLC",,,,38409903.0,,CorporateOwner,207,Spring Valley,9,NY,PERLMAN DRIVE,10977,GEN.PART,NORTH BROOKLYN MANAGEMENT,GABRIEL,DORFMAN,,38409904.0,,Agent,,Kew Gardens,12419,NY,METROPOLITAN AVENUE,11415,GEN.PART,,JOSEPH,COHEN,,38409905.0,,HeadOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,0,3033307501,3400868,3330,BROOKLYN,3,902267,4,1361,1359,2018-08-29,7501,1359,2019-09-01,382325,23230,BROADWAY,11221,,Great Neck,15,NY,FAIRVIEW AVENUE,11023,GEN.PART,ZAKO PROPERTIES LLC,,,,38232503.0,,CorporateOwner,,Great Neck,15,NY,FAIRVIEW AVENUE,11023,GEN.PART,,OREN,IMIR,,38232504.0,,Agent,,Great Neck,15,NY,FAIRVIEW AVENUE,11023,GEN.PART,,OREN,IMIR,,38232505.0,MEMBER,HeadOfficer,,,,,,,GEN.PART,,OREN,IMIR,,38232513.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,0,3034130005,3820348,3413,BROOKLYN,3,937526,4,805,803,2018-08-06,5,793,2019-09-01,385274,54100,KNICKERBOCKER AVENUE,11207,,Brooklyn,217,NY,WYCKOFF AVENUE,11237,CORP,KNICKERBOCKER COMMONS ASSOCIATES LP,,,,38527403.0,,CorporateOwner,,Brooklyn,217,NY,WYCKOFF AVENUE,11237,CORP,RISEBORO COMMUNITY PARTNERSHIP,ISMAEL,FELICIANO,,38527404.0,,Agent,,BROOKLY,217,NY,WYCKOFF AVENUE,11237,CORP,,ISMAEL,FELICIANO,,38527405.0,MANAGING AGENT,HeadOfficer,,Brooklyn,217,NY,WYCKOFF AVENUE,11237,CORP,,ISMAEL,FELICIANO,,38527406.0,MANAGING AGENT,Officer,,,,,,,CORP,,ANA,LUGO,,38527413.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,0,3037940028,3416956,3794,BROOKLYN,3,958170,16,603,603,2018-08-14,28,603,2019-09-01,387469,0,MOTHER GASTON BOULEVARD,11212,FL3,Queens Village,22110,NY,JAMAICA AVENUE,11428,GEN.PART,CHV 603 MOTHER GASTON BLVD,,,,38746903.0,,CorporateOwner,FLOOR,Queens Village,22110,NY,JAMAICA AVENUE,11428,GEN.PART,SHINDA MANAGEMENT CORPORATION,ROSE,AGNELLO,,38746904.0,,Agent,FL3,Queens Village,22110,NY,JAMAICA AVENUE,11428,GEN.PART,,PAULA,GREENSTEIN,G,38746905.0,DIR OF OPS,HeadOfficer,,,,,,,GEN.PART,,ROSE,AGNELLO,,38746913.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0,3038047501,3421640,3804,BROOKLYN,3,972232,5,500,500,2018-08-16,7501,486,2019-09-01,386446,76430,SHEFFIELD AVENUE,11207,,Brooklyn,316,NY,DOUGLASS STREET,11217,CORP,LIVONIA COMMONS LP,,,,38644603.0,,CorporateOwner,2FLOOR,Bronx,1200,NY,ZEREGA AVENUE,10462,CORP,PRESTIGE MANAGEMENT INC,SIBYL,COLON,,38644604.0,,Agent,,Brooklyn,316,NY,DOUGLASS STREET,11217,CORP,,MARTIN,DUNN,,38644605.0,PRES OF MBR GP,HeadOfficer,,,,,,,CORP,,SIBYL,COLON,,38644613.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,0,3038057501,3413699,3805,BROOKLYN,3,948722,5,491,491,2018-08-16,7501,491,2019-09-01,386229,56630,SHEFFIELD AVENUE,11207,,Brooklyn,316,NY,DOUGLASS,11217,CORP,LIVONIA COMMONS LP,,,,38622903.0,,CorporateOwner,2FLOOR,Bronx,1200,NY,ZEREGA AVENUE,10462,CORP,PRESTIGE MANAGEMENT INC,SIBYL,COLON,,38622904.0,,Agent,,Brooklyn,316,NY,DOUGLASS,11217,CORP,,MARTIN,DUNN,,38622905.0,PRES OF MGR.,HeadOfficer,,,,,,,CORP,,SIBYL,COLON,,38622913.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0,3038207501,3418179,3820,BROOKLYN,3,948724,5,494,494,2018-08-16,7501,494,2019-09-01,386403,12030,GEORGIA AVENUE,11207,,Brooklyn,316,NY,DOUGLASS STREET,11217,CORP,LIVONIA COMMONS LP,,,,38640303.0,,CorporateOwner,2FLOOR,Bronx,1200,NY,ZEREGA AVENUE,10462,CORP,PRESTIGE MANAGEMENT INC,SIBYL,COLON,,38640304.0,,Agent,,Brooklyn,316,NY,DOUGLASS STREET,11217,CORP,,MARTIN,DUNN,,38640305.0,PRES OF MBR GP,HeadOfficer,,,,,,,CORP,,SIBYL,COLON,,38640313.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,0,3048190077,3000000,4819,BROOKLYN,3,968105,9,318,318,2018-08-07,77,318,2019-09-01,386596,0,HAWTHORNE STREET,11225,2FLOOR,Ozone Park,13210,NY,CROSS BAY BOULEVARD,11417,GEN.PART,HAWTHORNE PLAZA LLC,,,,38659603.0,,CorporateOwner,2FLOOR,OZONE PARK,13210,NY,CROSS BAY BOULEVARD,11417,GEN.PART,,KAMRAN,BADKOBEH,,38659604.0,,Agent,2FLOOR,OZONE PARK,13210,NY,CROSS BAY BOULEVARD,11417,GEN.PART,,KAMRAN,BADKOBEH,,38659605.0,MEMBER,HeadOfficer,2FLOOR,OZONE PARK,13210,NY,CROSS BAY BOULEVARD,11417,GEN.PART,,JOSEPH,AZIZIAN,,38659606.0,MEMBER,Officer,2FLOOR,Ozone Park,13210,NY,CROSS BAY BOULEVARD,11417,GEN.PART,,JOSEPH,AZIZIAN,,38659611.0,,Shareholder,2FLOOR,Ozone Park,13210,NY,CROSS BAY BOULEVARD,11417,GEN.PART,,KAMRAN,BADKOBEH,,38659610.0,,Shareholder,,,,,,,GEN.PART,,LUIS,NAVARRO,,38659613.0,,SiteManager,,,,,,,,,,,,,,
133,0,3048290005,3424559,4829,BROOKLYN,3,948178,9,560,560,2018-08-27,5,560,2019-09-01,386735,26630,WINTHROP STREET,11203,,Brooklyn,19,NY,WINTHROP STREET,11225,GEN.PART,CHV 560 WINTHROP STREET LP,,,,38673503.0,,CorporateOwner,702,New York,200,NY,WEST 57TH STREET,10019,GEN.PART,ARCO MANAGEMENT CORP,JEFFREY,GOLDSTEIN,,38673504.0,,Agent,,Brooklyn,19,NY,WINTHROP STREET,11225,GEN.PART,,PAULA,GREENSTEIN,,38673505.0,MEMBER,HeadOfficer,,,,,,,GEN.PART,,BRIAN,CONROY,,38673513.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,0,3050300034,3114818,5030,BROOKLYN,3,969324,9,338,338,2018-07-27,34,338,2019-09-01,386769,0,LINCOLN ROAD,11225,554,Brooklyn,199,NY,LEE AVENUE,11211,GEN.PART,LINCOLN HEIGHTS LLC,,,,38676903.0,,CorporateOwner,554,Brooklyn,199,NY,LEE AVENUE,11211,GEN.PART,,SOLOMON,SCHWIMMER,,38676904.0,,Agent,554,Brooklyn,199,NY,LEE AVENUE,11211,GEN.PART,,SOLOMON,SCHWIMMER,,38676905.0,MEMBER,HeadOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,0,3050460074,3418409,5046,BROOKLYN,3,968999,9,161,161,2018-07-27,74,161,2019-09-01,386770,0,WINTHROP STREET,11225,403,Brooklyn,389,NY,WILLOUGHBY AVENUE,11205,GEN.PART,WINTHROP PARTNERS LLC,,,,38677003.0,,CorporateOwner,554,Brooklyn,199,NY,LEE AVENUE,11211,GEN.PART,,SOLOMON,SCHWIMMER,,38677004.0,,Agent,403,Brooklyn,389,NY,WILLOUGHBY AVENUE,11205,GEN.PART,,SOLOMON,SCHWIMMER,,38677005.0,MEMBER,HeadOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,0,3051747501,3413863,5174,BROOKLYN,3,956736,14,480,480,2017-06-20,7501,478,2018-09-01,385268,35280,STRATFORD ROAD,11218,,BROOKLYN,1104,NY,BEVERLY ROAD,11218,GEN.PART,,LEONID,RAYTBURG,,38526811.0,,Shareholder,,BROOKLYN,1104,NY,BEVERLY ROAD,11218,GEN.PART,"480 STRATFORD PARTNERS, LLC",,,,38526803.0,,CorporateOwner,,BROOKLYN,1104,NY,BEVERLY ROAD,11218,GEN.PART,480 STRATFORD PARTNERS LLC,IGOR,ZAGRANICHNY,,38526804.0,,Agent,,BROOKLYN,1104,NY,BEVERLY ROAD,11218,GEN.PART,,IGOR,ZAGRANICHNY,,38526805.0,PARTNER,HeadOfficer,,BROOKLYN,1104,NY,BEVERLY ROAD,11218,GEN.PART,,LEONID,RAYTBURG,,38526806.0,PARTNER,Officer,,BROOKLYN,1104,NY,BEVERLY ROAD,11218,GEN.PART,,IGOR,ZAGRANICHNY,,38526810.0,,Shareholder,,,,,,,GEN.PART,,LEONID,RAYTBURG,,38526813.0,,SiteManager,,,,,,,,,,,,,,
137,0,3056557504,3413692,5655,BROOKLYN,3,932120,12,1272,1272,2018-08-29,7504,1272,2019-09-01,383281,9130,51ST STREET,11219,,Brooklyn,1217,NY,48TH STREET,11219,GEN.PART,1270 HOLDINGS LLC,,,,38328103.0,,CorporateOwner,,Brooklyn,1217,NY,48TH STREET,11219,GEN.PART,1270 HOLDINGS LLC,RITA,RAAB,,38328104.0,,Agent,,Brooklyn,1217,NY,48TH STREET,11219,GEN.PART,,RITA,RAAB,,38328105.0,MEMBER,HeadOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,0,3056590043,3138540,5659,BROOKLYN,3,949100,12,986,986,2018-06-05,43,986,2019-09-01,385278,0,52ND STREET,11219,,BROOKLYN,986,NY,52ND STREET,11219,GEN.PART,J & C BROTHERS PROPERTIES LLC,,,,38527803.0,,CorporateOwner,HF3,NEW YORK,12,NY,MONROE,10002,GEN.PART,,XIU,LU,H,38527804.0,,Agent,HF3,NEW YORK,12,NY,MONROE,10002,GEN.PART,,XIU,LU,H,38527805.0,MEMBER,HeadOfficer,HF3,NEW YORK,12,NY,MONROE,10002,GEN.PART,,WU,CHEN,,38527806.0,MEMBER,Officer,,,,,,,GEN.PART,,XIU,LU,H,38527813.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,0,3057157501,3141184,5715,BROOKLYN,3,296807,12,968,968,2017-09-25,7501,952,2018-09-01,386775,42630,60TH STREET,11219,,Brooklyn,177,NY,NORTH 11TH STREET,11211,GEN.PART,FORT HAMILTON GROUP LLC,,,,38677503.0,,CorporateOwner,,Brooklyn,177,NY,NORTH 11TH STREET,11211,GEN.PART,HALCYON MANAGEMENT GROUP,LIPA,FRIEDMAN,,38677504.0,,Agent,,Brooklyn,177,NY,NORTH 11TH STREET,11211,GEN.PART,,LIPA,FRIEDMAN,,38677505.0,SIGNOR,HeadOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,0,3061317501,3156033,6131,BROOKLYN,3,934382,10,411,411,2017-09-19,7501,411,2018-09-01,383498,11480,99TH STREET,11209,,BROOKLYN,8311,NY,RIDGE BOULEVARD,11209,CORP,GARG DEVELOPMENT INC,,,,38349803.0,,CorporateOwner,,BROOKLYN,8311,NY,RIDGE BOULEVARD,11209,CORP,,ROSA,GARGANO,,38349804.0,,Agent,,BROOKLYN,8311,NY,RIDGE BOULEVARD,11209,CORP,,ROSA,GARGANO,,38349805.0,VICE PRESIDENT,HeadOfficer,,BROOKLYN,8311,NY,RIDGE BOULEVARD,11209,CORP,,ROSA,GARGANO,,38349810.0,,Shareholder,,BROOKLYN,8311,NY,RIDGE BOULEVARD,11209,CORP,,CARMINE,GARGANO,,38349811.0,,Shareholder,,,,,,,CORP,,ROSA,GARGANO,,38349813.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0,3074597501,3830150,7459,BROOKLYN,3,974572,15,1501,1501,2018-08-30,7501,1501,2019-09-01,387166,0,VOORHIES AVENUE,11235,800,ARLINGTON,671,VA,NORTH GLEBE ROAD,22203,GEN.PART,"SHEEPSHEAD BAY ROAD OWNER, LLC",,,,38716603.0,,CorporateOwner,22B,NEW YORK,1633,NY,BROADWAY,10019,GEN.PART,AVALONBAY COMMUNITIES INC.,JOHN,ROMANO,B,38716604.0,,Agent,22B,NEW YORK,1633,NY,BROADWAY,10019,GEN.PART,,JOHN,ROMANO,B,38716605.0,VICE PRESIDENT,HeadOfficer,22B,NEW YORK,1633,NY,BROADWAY,10019,GEN.PART,,MARTIN,PIAZZOLA,,38716606.0,SR. VICE PRESID,Officer,,,,,,,GEN.PART,,RACHEL,ARENDSE,,38716613.0,,SiteManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,0,3075577501,3205836,7557,BROOKLYN,3,947803,14,145,145,2017-02-27,7501,145,2017-09-01,384478,53980,KENILWORTH PLACE,11210,,,,,,,CONDO,,HEBEL,ROSARIO,,38447813.0,,SiteManager,,NEW YORK,PO BOX,NY,2301,10163,CONDO,JBS REALTY LLC,,,,38447803.0,,CorporateOwner,,NEW YORK,,NY,PO BOX 2301,10163,CONDO,JBS REALTY LLC,TAMIR,SHADIAN,,38447804.0,,Agent,,NEW YORK,,NY,PO BOX 2301,10163,CONDO,,TAMIR,SHADIAN,,38447805.0,MEMBER,HeadOfficer,,BROOKLYN,145,NY,KENILWORTH PLACE,11210,CONDO,,KENILWORTH,PLAZA II CONDOMINIUM,,38447810.0,,Shareholder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
